,BookingID,LeadTimeInterval,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,MealPlan,Parking,RoomType,NumAdults,NumChildren,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus
5917,34937,0,2018,7,27,0,1,Not Selected,0,0,2,0,0,0,0,0,139.0,1,Canceled
5918,34938,0,2018,3,6,2,3,Meal Plan 1,0,0,2,0,0,0,0,0,116.1,1,Canceled
5919,34939,0,2018,7,26,0,1,Meal Plan 1,0,0,2,0,2,0,0,0,75.0,0,Canceled
5920,34940,0,2018,9,24,2,1,Not Selected,0,0,2,0,0,0,0,0,129.0,2,Canceled
5921,34941,0,2018,2,10,0,2,Meal Plan 1,0,0,2,0,0,0,0,0,89.0,1,Canceled
5922,34942,0,2017,9,12,1,1,Meal Plan 1,0,0,2,0,0,0,0,0,126.0,0,Not_Canceled
5923,34943,2,2018,7,26,0,2,Meal Plan 1,0,0,2,1,0,0,0,0,121.5,1,Not_Canceled
5924,34944,0,2018,2,4,0,1,Not Selected,0,0,2,0,0,0,0,0,75.0,0,Canceled
5925,34945,1,2018,3,20,2,1,Not Selected,0,0,2,0,0,0,0,0,88.2,1,Canceled
5926,34946,0,2018,11,7,1,5,Meal Plan 1,0,2,2,0,0,0,0,0,122.96,1,Canceled
5927,34947,5,2018,5,20,0,2,Meal Plan 1,0,0,2,0,1,0,0,0,100.0,0,Not_Canceled
5928,34948,2,2018,11,19,1,1,Not Selected,0,0,2,0,0,0,0,0,79.2,3,Canceled
5929,34949,3,2018,8,1,1,5,Meal Plan 1,0,0,2,1,0,0,0,0,116.17,2,Canceled
5930,34950,2,2017,7,19,2,2,Meal Plan 1,0,1,2,0,0,0,0,0,76.5,1,Canceled
5931,34951,2,2018,5,4,0,3,Not Selected,0,0,2,0,0,0,0,0,75.38,0,Not_Canceled
5932,34952,0,2018,6,15,0,1,Meal Plan 1,0,0,2,0,1,0,0,0,95.0,1,Canceled
5933,34953,0,2018,8,20,2,1,Meal Plan 1,0,0,2,0,0,0,0,0,135.9,0,Not_Canceled
5934,34954,0,2018,10,24,1,1,Meal Plan 1,0,0,2,0,0,0,0,0,149.0,1,Canceled
5935,34955,6,2018,5,13,2,3,Meal Plan 1,0,0,2,0,1,0,0,0,61.0,0,Not_Canceled
5936,34956,2,2017,10,16,0,1,Meal Plan 2,0,0,2,0,1,0,0,0,108.0,0,Canceled
5937,34957,1,2018,4,24,2,2,Meal Plan 1,0,0,2,0,0,0,0,0,108.38,1,Canceled
5938,34958,1,2018,10,25,0,1,Meal Plan 1,0,0,2,0,0,0,0,0,119.0,1,Canceled
5939,34959,0,2017,9,3,2,3,Meal Plan 1,0,0,2,0,0,0,0,0,96.6,2,Canceled
5940,34960,7,2018,5,10,0,2,Meal Plan 1,0,0,2,0,1,0,0,0,93.0,0,Not_Canceled
5941,34961,1,2018,4,13,1,4,Meal Plan 1,0,3,2,2,0,0,0,0,170.85,0,Not_Canceled
5942,34962,0,2018,3,4,0,1,Meal Plan 1,0,2,2,0,0,0,0,0,108.0,0,Canceled
5943,34963,4,2018,6,15,0,2,Meal Plan 1,0,0,1,0,1,0,0,0,130.0,0,Not_Canceled
5944,34964,4,2018,8,26,1,2,Meal Plan 1,0,3,2,2,0,0,0,0,174.3,0,Not_Canceled
5945,34965,0,2018,10,3,1,1,Meal Plan 1,1,0,2,0,3,0,0,0,0.0,2,Canceled
5946,34966,0,2017,8,14,0,2,Meal Plan 2,0,0,2,0,1,0,0,0,109.0,0,Canceled
5947,34967,1,2017,10,2,1,2,Meal Plan 1,0,0,2,0,0,0,0,0,73.51,0,Canceled
5948,34968,8,2018,10,13,0,3,Meal Plan 1,0,0,1,0,0,0,0,0,0.0,0,Not_Canceled
5949,34969,0,2018,11,5,0,1,Meal Plan 1,0,0,2,0,1,0,0,0,130.0,0,Canceled
5950,34970,0,2017,12,4,1,2,Meal Plan 1,0,0,2,0,0,0,0,0,69.0,0,Canceled
5951,34971,0,2018,5,11,2,4,Not Selected,0,0,2,0,0,0,0,0,124.7,0,Not_Canceled
5952,34972,0,2018,9,29,0,1,Meal Plan 1,0,0,2,0,0,0,0,0,106.2,1,Canceled
5953,34973,0,2017,12,19,2,2,Meal Plan 1,0,0,2,0,1,0,0,0,58.0,1,Canceled
5954,34974,2,2017,12,4,1,2,Meal Plan 1,0,0,2,0,0,0,0,0,72.25,3,Canceled
5955,34975,1,2018,9,4,2,2,Meal Plan 1,0,2,2,0,0,0,0,0,117.45,1,Canceled
5956,34976,3,2018,5,27,2,2,Meal Plan 1,0,2,2,0,0,0,0,0,118.15,1,Not_Canceled
5957,34977,0,2018,4,13,0,3,Meal Plan 1,0,0,2,0,0,0,0,0,108.3,0,Not_Canceled
5958,34978,6,2017,7,17,0,2,Meal Plan 2,0,0,1,0,1,0,0,0,87.0,0,Not_Canceled
5959,34979,0,2018,4,12,0,1,Meal Plan 1,0,0,1,0,1,0,0,0,99.9,0,Canceled
5960,34980,7,2018,8,18,0,2,Meal Plan 2,0,0,1,0,1,0,0,0,90.0,0,Not_Canceled
5961,34981,1,2018,9,2,0,2,Not Selected,0,0,2,0,0,0,0,0,87.3,2,Canceled
5962,34982,2,2018,4,29,0,2,Meal Plan 1,0,0,2,0,0,0,0,0,72.67,0,Not_Canceled
5963,34983,0,2018,4,15,0,2,Meal Plan 2,0,5,3,1,1,0,0,0,215.0,1,Canceled
5964,34984,0,2017,9,10,0,2,Meal Plan 1,0,0,2,0,0,0,0,0,124.0,1,Canceled
5965,34985,2,2018,5,23,1,3,Meal Plan 1,0,2,2,0,0,0,0,0,132.6,0,Not_Canceled
5966,34986,2,2018,9,3,2,5,Meal Plan 1,0,0,2,0,1,0,0,0,99.28,0,Not_Canceled
5967,34987,0,2018,2,7,2,3,Meal Plan 1,0,2,3,0,0,0,0,0,130.0,2,Canceled
5968,34988,0,2018,5,2,1,2,Meal Plan 1,0,0,1,0,0,0,0,0,120.0,0,Not_Canceled
5969,34989,0,2018,3,24,0,1,Meal Plan 1,0,0,1,0,1,0,0,0,75.0,0,Canceled
5970,34990,1,2018,3,18,1,2,Meal Plan 1,0,2,3,0,0,0,0,0,182.7,1,Not_Canceled
5971,34991,0,2018,10,17,1,5,Not Selected,0,0,2,0,0,0,0,0,140.0,1,Canceled
5972,34992,0,2017,12,5,2,1,Meal Plan 1,0,0,2,1,0,0,0,0,79.39,1,Canceled
5973,34993,0,2018,10,17,1,1,Meal Plan 1,0,0,1,0,2,1,0,10,65.0,1,Canceled
5974,34994,0,2017,9,4,2,2,Meal Plan 1,0,0,1,0,0,0,0,0,90.25,1,Canceled
5975,34995,2,2018,6,9,1,3,Meal Plan 1,0,2,2,0,0,0,0,0,132.6,0,Not_Canceled
5976,34996,6,2018,9,22,0,3,Meal Plan 1,0,0,2,0,1,0,0,0,116.33,0,Not_Canceled
5977,34997,2,2018,6,19,1,0,Meal Plan 1,1,2,3,0,0,0,0,0,168.3,2,Canceled
5978,34998,1,2018,4,4,1,3,Meal Plan 1,0,2,3,0,0,0,0,0,130.05,3,Canceled
5979,34999,0,2018,9,26,1,3,Meal Plan 1,0,0,2,0,0,0,0,0,139.0,0,Not_Canceled
5980,35000,1,2018,9,12,1,1,Not Selected,0,0,2,0,0,0,0,0,125.1,0,Not_Canceled
5981,35001,6,2018,9,5,2,5,Meal Plan 2,0,0,2,0,1,0,0,0,89.14,1,Not_Canceled
5982,35002,0,2018,12,1,1,3,Meal Plan 1,0,0,1,0,2,0,0,0,75.0,1,Canceled
5983,35003,0,2018,1,2,2,1,Meal Plan 1,0,0,2,0,0,0,0,0,91.45,0,Not_Canceled
5984,35004,0,2017,12,27,2,2,Meal Plan 1,1,1,2,0,0,0,0,0,91.45,2,Canceled
5985,35005,0,2018,11,5,0,1,Meal Plan 1,0,0,2,0,1,0,0,0,130.0,0,Canceled
5986,35006,2,2018,4,26,0,3,Meal Plan 1,0,0,1,0,0,0,0,0,90.9,1,Canceled
5987,35007,0,2017,10,6,0,3,Meal Plan 1,0,2,2,0,1,0,0,0,75.0,1,Canceled
5988,35008,4,2018,10,2,2,5,Meal Plan 1,0,0,2,1,0,0,0,0,125.1,1,Not_Canceled
5989,35009,2,2018,10,6,1,3,Meal Plan 1,0,0,2,0,1,0,0,0,85.0,1,Canceled
5990,35010,5,2018,9,2,1,2,Meal Plan 1,0,0,2,0,0,0,0,0,96.3,1,Not_Canceled
5991,35011,0,2018,5,20,2,2,Meal Plan 1,0,2,2,0,0,0,0,0,135.3,0,Not_Canceled
5992,35012,2,2018,12,20,0,1,Meal Plan 1,0,0,2,0,0,0,0,0,93.6,1,Canceled
5993,35013,0,2017,12,10,0,1,Meal Plan 1,0,0,1,0,2,0,0,0,65.0,0,Canceled
5994,35014,0,2018,7,3,2,1,Meal Plan 1,0,0,2,0,0,0,0,0,142.33,1,Canceled
5995,35015,2,2018,8,16,0,2,Meal Plan 1,0,0,2,0,1,0,0,0,72.25,0,Canceled
5996,35016,0,2018,2,16,0,1,Meal Plan 1,0,2,1,0,1,1,0,6,45.0,2,Canceled
5997,35017,1,2018,7,24,2,1,Meal Plan 1,0,2,2,0,0,0,0,0,168.3,0,Not_Canceled
5998,35018,1,2018,9,25,2,1,Meal Plan 1,0,0,2,1,0,0,0,0,152.1,1,Not_Canceled
5999,35019,0,2017,12,5,1,1,Meal Plan 1,0,0,2,0,1,0,0,0,62.8,0,Canceled
6000,35020,2,2017,9,24,0,2,Meal Plan 1,0,0,2,0,1,0,0,0,105.0,0,Not_Canceled
6001,35021,0,2018,1,12,0,2,Not Selected,0,0,2,0,0,0,0,0,69.5,2,Canceled
6002,35022,0,2018,1,20,0,2,Not Selected,0,0,2,0,0,0,0,0,81.0,0,Canceled
6003,35023,0,2018,4,19,0,2,Meal Plan 1,0,2,2,0,1,0,0,0,107.0,0,Canceled
6004,35024,0,2018,8,2,0,1,Meal Plan 1,0,0,1,0,0,0,0,0,121.0,1,Canceled
6005,35025,0,2017,10,19,1,3,Meal Plan 1,0,0,1,0,1,1,1,0,110.0,0,Canceled
6006,35026,0,2018,9,14,0,2,Meal Plan 1,0,3,1,0,2,0,0,0,159.07,0,Canceled
6007,35027,0,2018,11,19,2,6,Meal Plan 1,0,3,2,1,0,0,0,0,147.9,2,Canceled
6008,35028,0,2017,9,9,0,2,Meal Plan 1,0,0,1,0,2,0,0,0,90.0,0,Canceled
6009,35029,0,2018,8,24,0,3,Meal Plan 1,0,3,2,2,0,0,0,0,207.9,2,Canceled
6010,35030,2,2018,12,23,0,2,Meal Plan 1,0,0,3,0,1,0,0,0,105.0,0,Not_Canceled
6011,35031,0,2018,3,20,1,0,Meal Plan 1,0,0,2,0,1,0,0,0,70.0,0,Canceled
6012,35032,3,2018,6,29,0,2,Meal Plan 1,0,0,2,1,0,0,0,0,130.0,2,Canceled
6013,35033,1,2017,10,29,0,2,Meal Plan 1,0,0,1,0,1,0,0,0,75.0,0,Canceled
6014,35034,4,2018,10,28,1,2,Meal Plan 1,0,0,2,1,0,0,0,0,112.5,0,Not_Canceled
6015,35035,5,2018,6,7,0,3,Meal Plan 1,0,0,2,0,1,0,0,0,130.0,0,Not_Canceled
6016,35036,0,2018,9,21,0,4,Meal Plan 2,0,0,2,0,1,0,0,0,117.0,1,Canceled
6017,35037,2,2018,12,10,2,3,Meal Plan 1,0,0,2,0,0,0,0,0,64.67,1,Canceled
6018,35038,3,2017,8,22,2,1,Meal Plan 2,0,0,2,0,1,0,0,0,94.5,0,Not_Canceled
6019,35039,0,2018,12,18,2,4,Meal Plan 1,0,0,2,0,0,0,0,0,88.4,2,Canceled
6020,35040,3,2018,1,19,0,2,Meal Plan 1,0,0,1,0,1,0,0,0,71.0,0,Not_Canceled
6021,35041,0,2018,6,20,1,0,Meal Plan 1,0,2,2,0,3,0,0,0,0.0,1,Canceled
6022,35042,2,2018,7,20,0,4,Meal Plan 1,0,0,2,0,1,0,0,0,72.25,0,Canceled
6023,35043,0,2018,11,5,2,2,Meal Plan 1,0,0,2,0,1,0,0,0,68.0,1,Canceled
6024,35044,0,2018,9,15,0,2,Not Selected,0,0,1,0,0,0,0,0,139.0,0,Not_Canceled
6025,35045,8,2017,9,9,2,4,Meal Plan 2,0,0,2,0,1,0,0,0,88.0,0,Not_Canceled
6026,35046,0,2018,9,30,0,1,Meal Plan 1,0,3,1,0,0,0,0,0,200.2,1,Canceled
6027,35047,2,2018,4,3,1,0,Meal Plan 1,0,0,2,0,0,0,0,0,96.3,0,Not_Canceled
6028,35048,0,2018,7,2,2,2,Meal Plan 1,0,2,3,0,0,0,0,0,180.0,2,Canceled
6029,35049,4,2018,9,2,2,4,Meal Plan 1,0,2,2,0,0,0,0,0,132.6,4,Canceled
6030,35050,0,2018,4,10,2,0,Meal Plan 1,0,0,2,1,0,0,0,0,97.41,3,Canceled
6031,35051,0,2018,10,13,0,3,Meal Plan 1,0,0,2,0,1,0,0,0,105.0,0,Canceled
6032,35052,1,2018,5,14,2,2,Meal Plan 1,0,2,2,1,0,0,0,0,115.58,2,Canceled
6033,35053,5,2018,5,20,0,2,Meal Plan 1,0,0,2,0,1,0,0,0,100.0,0,Not_Canceled
6034,35054,1,2018,9,17,1,1,Meal Plan 1,0,0,2,0,1,0,0,0,80.75,0,Canceled
6035,35055,0,2018,8,21,2,0,Meal Plan 1,0,0,1,0,0,0,0,0,90.95,0,Canceled
6036,35056,3,2018,8,4,0,3,Meal Plan 1,0,4,2,3,0,0,0,0,269.3,1,Not_Canceled
6037,35057,8,2018,5,17,0,4,Meal Plan 2,0,0,1,0,1,0,0,0,86.0,0,Not_Canceled
6038,35058,2,2018,6,6,1,1,Meal Plan 1,0,0,1,0,1,0,0,0,110.0,0,Not_Canceled
6039,35059,5,2018,10,28,1,2,Meal Plan 1,0,2,1,0,0,0,0,0,109.8,3,Canceled
6040,35060,0,2018,4,11,1,1,Meal Plan 1,0,0,2,0,0,0,0,0,105.3,0,Not_Canceled
6041,35061,1,2018,4,2,1,1,Not Selected,0,0,2,0,0,0,0,0,107.1,0,Not_Canceled
6042,35062,0,2017,11,15,1,0,Meal Plan 1,0,0,1,0,2,0,0,0,65.0,0,Canceled
6043,35063,1,2018,8,29,1,2,Not Selected,0,0,2,0,0,0,0,0,108.0,1,Canceled
6044,35064,1,2018,4,3,2,1,Not Selected,0,0,2,1,0,0,0,0,94.0,0,Not_Canceled
6045,35065,0,2018,5,23,1,0,Meal Plan 1,0,0,1,0,2,0,0,0,65.0,0,Canceled
6046,35066,2,2018,5,19,0,1,Not Selected,0,0,2,0,0,0,0,0,103.5,1,Canceled
6047,35067,0,2018,1,10,4,6,Meal Plan 1,0,0,1,0,0,0,0,0,81.7,0,Not_Canceled
6048,35068,4,2018,9,17,2,3,Meal Plan 1,0,0,2,0,0,0,0,0,87.67,1,Not_Canceled
6049,35069,0,2018,1,31,2,1,Meal Plan 2,0,0,2,0,0,0,0,0,122.0,0,Not_Canceled
6050,35070,0,2018,11,5,0,1,Meal Plan 1,0,0,2,1,0,0,0,0,150.0,1,Canceled
6051,35071,0,2018,1,7,0,1,Meal Plan 1,0,0,1,0,2,1,0,2,65.0,1,Canceled
6052,35072,7,2018,10,16,1,0,Meal Plan 1,0,0,2,0,1,0,0,0,90.0,0,Not_Canceled
6053,35073,1,2018,6,14,0,3,Meal Plan 1,0,0,1,0,1,0,0,0,120.0,0,Canceled
6054,35074,0,2017,9,30,0,2,Meal Plan 2,0,0,2,0,1,0,0,0,121.0,0,Canceled
6055,35075,3,2018,1,3,2,1,Meal Plan 1,0,0,2,0,1,0,0,0,65.0,0,Not_Canceled
6056,35076,1,2018,3,12,1,1,Meal Plan 1,0,2,3,0,0,0,0,0,114.3,0,Not_Canceled
6057,35077,0,2018,5,21,1,1,Meal Plan 2,0,0,2,0,1,0,0,0,112.0,1,Canceled
6058,35078,4,2018,8,5,2,4,Meal Plan 1,0,0,2,0,0,0,0,0,99.45,1,Not_Canceled
6059,35079,5,2018,8,3,0,3,Meal Plan 1,0,1,2,0,0,0,0,0,86.62,0,Not_Canceled
6060,35080,2,2018,3,25,1,2,Meal Plan 1,0,0,2,0,0,0,0,0,96.3,1,Not_Canceled
6061,35081,0,2017,9,3,0,3,Meal Plan 1,0,0,2,0,0,0,0,0,105.0,2,Canceled
6062,35082,2,2018,7,14,0,2,Meal Plan 1,0,0,2,1,0,0,0,0,121.5,1,Not_Canceled
6063,35083,0,2018,9,11,1,0,Meal Plan 1,0,0,1,0,1,0,0,0,85.0,1,Canceled
6064,35084,0,2018,5,15,2,2,Meal Plan 1,0,0,2,0,1,0,0,0,81.75,1,Canceled
6065,35085,3,2018,11,17,0,3,Not Selected,0,0,2,0,0,0,0,0,79.2,0,Not_Canceled
6066,35086,2,2018,6,6,1,3,Meal Plan 1,0,0,1,0,1,0,0,0,110.0,1,Canceled
6067,35087,1,2018,4,7,0,1,Meal Plan 1,0,0,1,0,0,0,0,0,99.9,0,Not_Canceled
6068,35088,2,2018,6,8,0,4,Meal Plan 1,0,0,2,0,0,0,0,0,87.67,3,Canceled
6069,35089,1,2018,6,9,1,3,Meal Plan 1,0,0,2,0,0,0,0,0,126.9,0,Not_Canceled
6070,35090,1,2018,8,30,0,4,Not Selected,0,0,2,0,0,0,0,0,99.0,0,Not_Canceled
6071,35091,3,2018,5,9,1,4,Meal Plan 1,0,0,2,0,0,0,0,0,76.58,1,Not_Canceled
6072,35092,0,2017,11,26,0,3,Meal Plan 1,0,0,2,0,0,0,0,0,67.5,1,Canceled
6073,35093,0,2017,11,20,0,2,Meal Plan 1,0,0,1,0,1,0,0,0,73.0,0,Canceled
6074,35094,7,2018,9,30,1,2,Meal Plan 2,0,0,2,0,1,0,0,0,160.0,0,Not_Canceled
6075,35095,0,2017,9,30,0,2,Meal Plan 1,0,0,2,0,1,0,0,0,108.0,0,Canceled
6076,35096,7,2018,10,16,1,0,Meal Plan 1,0,0,2,0,1,0,0,0,90.0,0,Not_Canceled
6077,35097,0,2018,2,28,2,1,Meal Plan 1,0,0,1,0,1,0,0,0,60.0,0,Canceled
6078,35098,1,2018,11,11,1,2,Meal Plan 1,1,0,2,0,0,0,0,0,105.0,1,Canceled
6079,35099,1,2017,9,18,0,2,Meal Plan 2,0,0,1,0,1,0,0,0,80.0,0,Canceled
6080,35100,0,2018,5,21,1,1,Meal Plan 2,0,0,2,0,1,0,0,0,112.0,1,Canceled
6081,35101,5,2018,5,5,0,3,Meal Plan 1,0,0,2,0,1,0,0,0,100.0,0,Not_Canceled
6082,35102,1,2018,4,24,2,2,Meal Plan 1,0,0,2,0,0,0,0,0,93.08,1,Canceled
6083,35103,4,2018,12,16,1,2,Meal Plan 1,0,2,2,0,0,0,0,0,103.5,0,Not_Canceled
6084,35104,3,2018,10,3,1,2,Meal Plan 1,0,0,2,0,0,0,0,0,118.8,2,Canceled
6085,35105,0,2018,10,27,0,1,Meal Plan 1,1,0,1,0,2,0,0,0,67.0,0,Canceled
6086,35106,0,2018,3,7,1,1,Meal Plan 1,0,0,1,0,0,0,0,0,95.0,0,Canceled
6087,35107,0,2018,10,13,0,3,Meal Plan 1,0,0,1,0,1,0,0,0,95.0,0,Canceled
6088,35108,1,2018,10,2,2,2,Not Selected,0,0,2,0,0,0,0,0,108.0,0,Not_Canceled
6089,35109,7,2018,11,4,1,2,Meal Plan 1,0,0,2,0,1,0,0,0,89.0,0,Not_Canceled
6090,35110,0,2018,2,18,1,3,Meal Plan 1,0,0,2,1,1,0,0,0,72.0,1,Canceled
6091,35111,2,2018,10,17,1,4,Meal Plan 1,0,0,2,0,0,0,0,0,118.8,3,Canceled
6092,35112,1,2018,10,8,2,1,Meal Plan 1,0,0,2,1,0,0,0,0,135.0,3,Canceled
6093,35113,2,2018,8,9,0,3,Meal Plan 1,1,2,3,0,0,0,0,0,159.3,2,Canceled
6094,35114,2,2018,3,25,1,2,Meal Plan 1,0,3,2,2,0,0,0,0,168.3,0,Not_Canceled
6095,35115,1,2017,9,25,2,2,Meal Plan 1,0,0,2,0,1,0,0,0,185.0,0,Not_Canceled
6096,35116,4,2018,7,11,1,3,Meal Plan 1,0,0,1,1,0,0,0,0,65.49,1,Not_Canceled
6097,35117,0,2018,10,3,1,0,Meal Plan 1,0,0,1,0,2,1,0,1,65.0,0,Canceled
6098,35118,0,2018,11,18,0,2,Not Selected,0,0,2,0,1,0,0,0,70.0,0,Canceled
6099,35119,0,2017,8,31,1,4,Meal Plan 1,0,0,2,0,0,0,0,0,109.0,2,Canceled
6100,35120,1,2017,9,25,2,2,Meal Plan 1,0,0,2,0,1,0,0,0,185.0,0,Not_Canceled
6101,35121,5,2017,9,14,1,2,Meal Plan 1,0,0,2,0,0,0,0,0,89.25,0,Not_Canceled
6102,35122,0,2018,1,22,0,2,Not Selected,0,0,2,0,0,0,0,0,84.0,0,Canceled
6103,35123,0,2018,6,1,0,2,Meal Plan 1,0,2,3,0,0,0,0,0,159.0,0,Not_Canceled
6104,35124,2,2018,9,28,0,4,Meal Plan 2,0,0,2,0,1,0,0,0,140.0,1,Canceled
6105,35125,0,2018,10,12,0,2,Meal Plan 1,0,2,1,0,4,0,0,0,110.0,0,Canceled
6106,35126,0,2018,6,26,2,0,Meal Plan 1,0,0,1,0,0,0,0,0,125.0,1,Canceled
6107,35127,2,2018,6,6,1,1,Meal Plan 1,0,0,1,0,1,0,0,0,110.0,0,Not_Canceled
6108,35128,1,2018,11,3,0,2,Meal Plan 1,0,0,2,0,0,0,0,0,77.76,0,Canceled
6109,35129,2,2018,6,1,0,4,Meal Plan 1,0,3,2,1,0,0,0,0,187.85,1,Not_Canceled
6110,35130,6,2018,4,20,0,4,Meal Plan 1,0,0,2,0,1,0,0,0,80.0,0,Not_Canceled
6111,35131,0,2018,2,16,0,2,Not Selected,1,0,2,0,0,0,0,0,88.0,1,Canceled
6112,35132,6,2018,10,10,1,2,Meal Plan 1,0,0,1,0,1,0,0,0,76.5,1,Not_Canceled
6113,35133,0,2018,10,13,0,3,Meal Plan 1,0,0,1,0,1,0,0,0,95.0,0,Canceled
6114,35134,0,2018,2,18,0,2,Meal Plan 1,0,0,1,0,0,0,0,0,94.0,1,Canceled
6115,35135,1,2018,4,1,0,2,Meal Plan 1,0,2,2,0,0,0,0,0,104.4,0,Not_Canceled
6116,35136,0,2018,2,29,1,3,Meal Plan 1,0,2,2,1,1,0,0,0,86.8,0,Canceled
6117,35137,1,2018,6,8,0,1,Meal Plan 1,0,0,2,0,1,0,0,0,120.0,0,Canceled
6118,35138,1,2018,10,31,1,2,Meal Plan 1,0,2,2,0,0,0,0,0,105.6,4,Canceled
6119,35139,0,2018,3,2,0,1,Meal Plan 1,0,0,1,0,1,0,0,0,65.8,0,Canceled
6120,35140,2,2017,11,28,2,1,Meal Plan 1,0,0,2,0,0,0,0,0,55.63,2,Canceled
6121,35141,0,2018,6,26,2,1,Meal Plan 1,0,2,2,0,0,0,0,0,146.0,1,Canceled
6122,35142,2,2018,3,3,0,3,Meal Plan 1,0,0,2,0,1,0,0,0,38.67,0,Canceled
6123,35143,2,2017,7,19,2,2,Meal Plan 1,0,1,2,0,0,0,0,0,76.5,1,Canceled
6124,35144,0,2018,7,1,1,2,Meal Plan 1,0,2,3,0,0,0,0,0,168.3,0,Not_Canceled
6125,35145,0,2018,2,19,0,1,Meal Plan 1,0,0,1,0,2,0,0,0,81.0,0,Canceled
6126,35146,1,2018,6,14,0,3,Meal Plan 1,0,0,1,0,1,0,0,0,120.0,0,Canceled
6127,35147,7,2018,11,23,0,3,Meal Plan 1,0,0,1,0,0,0,0,0,78.3,2,Not_Canceled
6128,35148,0,2017,10,15,0,1,Meal Plan 1,0,0,1,0,1,0,0,0,100.0,0,Canceled
6129,35149,2,2018,6,14,0,3,Meal Plan 1,0,0,1,0,1,0,0,0,120.0,0,Not_Canceled
6130,35150,0,2018,2,19,1,2,Meal Plan 1,0,0,1,0,2,0,0,0,81.0,0,Canceled
6131,35151,7,2018,12,26,3,6,Not Selected,0,0,2,0,0,0,0,0,68.66,0,Not_Canceled
6132,35152,5,2018,7,30,2,2,Not Selected,0,0,2,0,0,0,0,0,80.75,0,Not_Canceled
6133,35153,0,2018,5,26,0,1,Meal Plan 1,0,2,1,0,4,1,1,1,110.0,0,Canceled
6134,35154,6,2018,6,24,0,2,Meal Plan 2,0,0,2,0,1,0,0,0,115.0,1,Not_Canceled
6135,35155,0,2018,5,9,1,2,Not Selected,0,0,1,0,1,0,0,0,85.0,0,Canceled
6136,35156,0,2018,10,18,0,3,Not Selected,0,0,2,0,0,0,0,0,91.63,1,Canceled
6137,35157,3,2018,8,19,2,3,Meal Plan 1,0,1,0,2,0,0,0,0,99.3,1,Canceled
6138,35158,4,2018,11,24,0,3,Not Selected,0,0,2,0,0,0,0,0,69.9,0,Not_Canceled
6139,35159,1,2018,7,19,0,3,Meal Plan 1,0,0,2,0,0,0,0,0,123.9,0,Not_Canceled
6140,35160,4,2018,11,1,0,3,Meal Plan 1,0,0,1,0,1,0,0,0,110.0,0,Not_Canceled
6141,35161,0,2018,12,21,0,1,Meal Plan 1,0,2,2,0,3,0,0,0,0.0,1,Canceled
6142,35162,3,2018,12,24,2,3,Meal Plan 2,0,0,2,0,0,0,0,0,117.3,2,Canceled
6143,35163,0,2017,10,13,0,3,Meal Plan 2,0,0,2,0,1,0,0,0,112.0,0,Canceled
6144,35164,0,2018,7,28,0,2,Not Selected,0,0,2,0,0,0,0,0,124.0,0,Not_Canceled
6145,35165,2,2018,4,19,0,4,Meal Plan 1,0,0,2,0,0,0,0,0,88.83,0,Not_Canceled
6146,35166,0,2017,9,30,0,2,Meal Plan 1,0,0,2,0,1,0,0,0,108.0,0,Canceled
6147,35167,0,2018,5,21,2,2,Meal Plan 2,0,2,2,0,0,0,0,0,194.0,1,Not_Canceled
6148,35168,0,2018,5,17,0,1,Meal Plan 1,0,0,1,0,1,0,0,0,90.0,0,Canceled
6149,35169,0,2018,8,26,2,3,Not Selected,0,0,2,0,0,0,0,0,122.0,0,Not_Canceled
6150,35170,2,2017,10,16,0,2,Meal Plan 2,0,0,2,0,1,0,0,0,101.5,0,Canceled
6151,35171,3,2018,3,21,2,5,Meal Plan 1,0,5,3,0,1,0,0,0,104.55,1,Not_Canceled
6152,35172,3,2018,7,1,1,2,Meal Plan 1,0,0,2,0,1,0,0,0,72.25,0,Not_Canceled
6153,35173,3,2018,7,7,0,3,Not Selected,0,0,2,0,0,0,0,0,103.5,0,Not_Canceled
6154,35174,0,2018,11,10,1,3,Meal Plan 1,1,2,2,0,0,0,0,0,126.48,2,Canceled
6155,35175,2,2018,8,27,2,4,Meal Plan 1,0,0,3,0,0,0,0,0,112.03,2,Canceled
6156,35176,0,2017,8,15,1,1,Meal Plan 1,0,3,2,2,0,0,0,0,162.0,1,Canceled
6157,35177,0,2018,7,19,0,2,Meal Plan 1,0,2,3,0,0,0,0,0,162.0,1,Canceled
6158,35178,0,2017,9,27,2,0,Meal Plan 1,0,0,1,0,2,1,1,2,65.0,0,Canceled
6159,35179,0,2017,9,7,1,2,Meal Plan 1,0,0,2,0,0,0,0,0,161.33,0,Not_Canceled
6160,35180,1,2018,3,30,0,4,Meal Plan 1,0,0,2,0,0,0,0,0,82.45,0,Not_Canceled
6161,35181,1,2018,4,14,0,2,Meal Plan 1,0,2,1,0,0,0,0,0,123.3,0,Not_Canceled
6162,35182,0,2018,11,13,2,1,Meal Plan 1,0,0,1,0,4,0,0,0,79.0,0,Canceled
6163,35183,8,2018,12,9,0,2,Meal Plan 1,0,0,2,0,1,0,0,0,52.0,0,Not_Canceled
6164,35184,4,2018,9,12,1,4,Meal Plan 1,0,1,2,0,1,0,0,0,80.75,1,Canceled
